Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     19.7643	     19.7643	      6.8000	5.17.2018	11.40.33 AM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.740028	  0.014800	 29.599636	  0.012578	  0.593420	  7.463764	 68.148023	 14.927527	  4.805450	2592.459639			
   												
Vmeas       	Imeas       											
  0.755300	 -0.003669											
  0.740800	  0.000004											
  0.726300	  0.003018											
  0.711800	  0.005387											
  0.697300	  0.007249											
  0.682800	  0.008669											
  0.668300	  0.009768											
  0.653800	  0.010598											
  0.639300	  0.011262											
  0.624800	  0.011781											
  0.610350	  0.012195											
  0.595850	  0.012533											
  0.581350	  0.012820											
  0.566850	  0.013068											
  0.552350	  0.013275											
  0.537850	  0.013463											
  0.523350	  0.013622											
  0.508850	  0.013761											
  0.494350	  0.013880											
  0.479850	  0.013975											
  0.465350	  0.014077											
  0.450850	  0.014161											
  0.436350	  0.014240											
  0.421850	  0.014288											
  0.407400	  0.014343											
  0.392900	  0.014399											
  0.378400	  0.014452											
  0.363900	  0.014487											
  0.349400	  0.014522											
  0.334900	  0.014555											
  0.320400	  0.014587											
  0.305900	  0.014611											
  0.291400	  0.014623											
  0.276900	  0.014648											
  0.262400	  0.014662											
  0.247900	  0.014666											
  0.233400	  0.014668											
  0.218900	  0.014678											
  0.204450	  0.014705											
  0.189950	  0.014719											
  0.175450	  0.014727											
  0.160950	  0.014731											
  0.146450	  0.014743											
  0.131950	  0.014756											
  0.117450	  0.014761											
  0.102950	  0.014776											
  0.088450	  0.014798											
  0.073950	  0.014787											
  0.059450	  0.014792											
  0.044950	  0.014794											
  0.030450	  0.014799											
  0.015950	  0.014810											
  0.001450	  0.014812											
 -0.013000	  0.014796											
 -0.027500	  0.014806											
 -0.042000	  0.014810											
 -0.056500	  0.014820											
 -0.071000	  0.014824											
 -0.085500	  0.014814											
 -0.100000	  0.014809											
