Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.9000	2.7.2018	7.40.56 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.729371	  0.015088	 30.176922	  0.013535	  0.591941	  8.011853	 72.801339	 16.023706	  4.854416	3032.243454			
   												
Vmeas       	Imeas       											
  0.744250	 -0.003396											
  0.729950	 -0.000013											
  0.715650	  0.002945											
  0.701350	  0.005429											
  0.687050	  0.007494											
  0.672700	  0.009162											
  0.658400	  0.010472											
  0.644100	  0.011517											
  0.629800	  0.012307											
  0.615500	  0.012892											
  0.601150	  0.013336											
  0.586850	  0.013658											
  0.572550	  0.013907											
  0.558250	  0.014104											
  0.543950	  0.014274											
  0.529650	  0.014383											
  0.515300	  0.014477											
  0.501000	  0.014557											
  0.486700	  0.014617											
  0.472400	  0.014674											
  0.458100	  0.014730											
  0.443750	  0.014777											
  0.429450	  0.014807											
  0.415150	  0.014820											
  0.400850	  0.014843											
  0.386550	  0.014864											
  0.372200	  0.014872											
  0.357900	  0.014887											
  0.343600	  0.014898											
  0.329300	  0.014908											
  0.315000	  0.014926											
  0.300650	  0.014937											
  0.286350	  0.014939											
  0.272050	  0.014957											
  0.257750	  0.014975											
  0.243450	  0.014980											
  0.229100	  0.014990											
  0.214800	  0.015008											
  0.200500	  0.014997											
  0.186200	  0.015011											
  0.171900	  0.015024											
  0.157550	  0.015042											
  0.143250	  0.015054											
  0.128950	  0.015062											
  0.114650	  0.015069											
  0.100350	  0.015070											
  0.086050	  0.015072											
  0.071700	  0.015084											
  0.057400	  0.015079											
  0.043100	  0.015067											
  0.028800	  0.015071											
  0.014500	  0.015073											
  0.000150	  0.015086											
 -0.014150	  0.015101											
 -0.028450	  0.015100											
 -0.042750	  0.015090											
 -0.057050	  0.015091											
 -0.071400	  0.015097											
 -0.085700	  0.015118											
 -0.100000	  0.015133											
