Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     15.8163	     15.8163	      6.8990	2.7.2018	7.53.33 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.700981	  0.014741	 29.482895	  0.013232	  0.567081	  7.503385	 72.612433	 15.006771	  4.724642	6762.255730			
   												
Vmeas       	Imeas       											
  0.715000	 -0.003335											
  0.701200	  0.000077											
  0.687400	  0.002995											
  0.673550	  0.005431											
  0.659750	  0.007425											
  0.645950	  0.009019											
  0.632150	  0.010272											
  0.618300	  0.011268											
  0.604500	  0.012008											
  0.590700	  0.012572											
  0.576850	  0.013013											
  0.563050	  0.013338											
  0.549250	  0.013593											
  0.535450	  0.013790											
  0.521600	  0.013968											
  0.507800	  0.014103											
  0.494000	  0.014212											
  0.480200	  0.014285											
  0.466350	  0.014355											
  0.452550	  0.014416											
  0.438750	  0.014458											
  0.424900	  0.014480											
  0.411100	  0.014524											
  0.397300	  0.014568											
  0.383500	  0.014584											
  0.369650	  0.014595											
  0.355850	  0.014619											
  0.342050	  0.014627											
  0.328250	  0.014643											
  0.314400	  0.014653											
  0.300600	  0.014659											
  0.286800	  0.014672											
  0.272950	  0.014686											
  0.259150	  0.014680											
  0.245350	  0.014686											
  0.231550	  0.014709											
  0.217700	  0.014704											
  0.203900	  0.014704											
  0.190100	  0.014714											
  0.176250	  0.014719											
  0.162450	  0.014721											
  0.148650	  0.014720											
  0.134850	  0.014714											
  0.121000	  0.014715											
  0.107200	  0.014716											
  0.093400	  0.014728											
  0.079600	  0.014728											
  0.065750	  0.014737											
  0.051950	  0.014741											
  0.038150	  0.014749											
  0.024300	  0.014745											
  0.010500	  0.014745											
 -0.003300	  0.014747											
 -0.017100	  0.014749											
 -0.030950	  0.014740											
 -0.044750	  0.014747											
 -0.058550	  0.014757											
 -0.072350	  0.014748											
 -0.086200	  0.014749											
 -0.100000	  0.014743											
