Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     10.8383	     10.8383	      6.8000	2.7.2018	7.32.15 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.721054	  0.015116	 30.231287	  0.013468	  0.579349	  7.802449	 71.587429	 15.604898	  4.886121	3773.485216			
   												
Vmeas       	Imeas       											
  0.735850	 -0.003383											
  0.721650	  0.000002											
  0.707500	  0.002890											
  0.693350	  0.005313											
  0.679150	  0.007313											
  0.665000	  0.008925											
  0.650850	  0.010208											
  0.636650	  0.011204											
  0.622500	  0.012005											
  0.608350	  0.012619											
  0.594150	  0.013099											
  0.580000	  0.013478											
  0.565850	  0.013757											
  0.551650	  0.013972											
  0.537500	  0.014158											
  0.523350	  0.014318											
  0.509150	  0.014438											
  0.495000	  0.014524											
  0.480850	  0.014592											
  0.466650	  0.014645											
  0.452500	  0.014698											
  0.438350	  0.014749											
  0.424150	  0.014782											
  0.410000	  0.014818											
  0.395850	  0.014835											
  0.381650	  0.014844											
  0.367500	  0.014868											
  0.353350	  0.014894											
  0.339150	  0.014907											
  0.325000	  0.014909											
  0.310850	  0.014929											
  0.296650	  0.014930											
  0.282500	  0.014937											
  0.268350	  0.015043											
  0.254150	  0.015081											
  0.240000	  0.015071											
  0.225850	  0.015069											
  0.211650	  0.015038											
  0.197500	  0.015106											
  0.183350	  0.015099											
  0.169150	  0.015080											
  0.155000	  0.015072											
  0.140850	  0.015066											
  0.126650	  0.015076											
  0.112500	  0.015063											
  0.098350	  0.015051											
  0.084150	  0.015047											
  0.070000	  0.015050											
  0.055850	  0.015084											
  0.041650	  0.015151											
  0.027500	  0.015160											
  0.013350	  0.015153											
 -0.000850	  0.015141											
 -0.015000	  0.015138											
 -0.029150	  0.015115											
 -0.043350	  0.015114											
 -0.057500	  0.015119											
 -0.071650	  0.015116											
 -0.085850	  0.015131											
 -0.100000	  0.015151											
