Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     10.8383	     10.8383	      6.8990	2.7.2018	7.28.21 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.722970	  0.014929	 29.858041	  0.013488	  0.581919	  7.849175	 72.723066	 15.698350	  4.889158	2076.845479			
   												
Vmeas       	Imeas       											
  0.737800	 -0.003380											
  0.723600	 -0.000011											
  0.709400	  0.002887											
  0.695200	  0.005339											
  0.681000	  0.007354											
  0.666800	  0.008980											
  0.652600	  0.010278											
  0.638400	  0.011309											
  0.624200	  0.012080											
  0.610000	  0.012678											
  0.595800	  0.013143											
  0.581600	  0.013510											
  0.567400	  0.013793											
  0.553200	  0.014015											
  0.539000	  0.014183											
  0.524800	  0.014305											
  0.510600	  0.014420											
  0.496400	  0.014503											
  0.482200	  0.014560											
  0.468000	  0.014614											
  0.453800	  0.014654											
  0.439600	  0.014680											
  0.425400	  0.014693											
  0.411200	  0.014717											
  0.397000	  0.014749											
  0.382800	  0.014777											
  0.368600	  0.014790											
  0.354400	  0.014795											
  0.340200	  0.014792											
  0.326000	  0.014787											
  0.311800	  0.014811											
  0.297600	  0.014820											
  0.283400	  0.014826											
  0.269200	  0.014826											
  0.255000	  0.014810											
  0.240800	  0.014804											
  0.226600	  0.014806											
  0.212400	  0.014815											
  0.198200	  0.014821											
  0.184000	  0.014828											
  0.169800	  0.014841											
  0.155600	  0.014832											
  0.141400	  0.014833											
  0.127200	  0.014828											
  0.113000	  0.014978											
  0.098800	  0.014975											
  0.084600	  0.014951											
  0.070400	  0.014925											
  0.056200	  0.014912											
  0.042000	  0.014900											
  0.027800	  0.014887											
  0.013600	  0.014876											
 -0.000600	  0.014891											
 -0.014800	  0.014877											
 -0.029000	  0.014906											
 -0.043200	  0.014903											
 -0.057400	  0.014916											
 -0.071600	  0.014987											
 -0.085800	  0.015026											
 -0.100000	  0.015038											
