Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.8990	2.7.2018	8.22.43 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.718077	  0.014687	 29.373489	  0.012967	  0.586026	  7.598968	 72.053996	 15.197937	  4.700368	4820.582018			
   												
Vmeas       	Imeas       											
  0.732650	 -0.003497											
  0.718550	  0.000031											
  0.704450	  0.003032											
  0.690350	  0.005501											
  0.676200	  0.007498											
  0.662100	  0.009067											
  0.648000	  0.010286											
  0.633900	  0.011243											
  0.619750	  0.011952											
  0.605650	  0.012472											
  0.591550	  0.012857											
  0.577450	  0.013156											
  0.563300	  0.013389											
  0.549200	  0.013564											
  0.535100	  0.013713											
  0.520950	  0.013862											
  0.506850	  0.013954											
  0.492750	  0.014048											
  0.478650	  0.014121											
  0.464500	  0.014179											
  0.450400	  0.014239											
  0.436300	  0.014311											
  0.422200	  0.014339											
  0.408050	  0.014389											
  0.393950	  0.014417											
  0.379850	  0.014436											
  0.365750	  0.014461											
  0.351600	  0.014504											
  0.337500	  0.014517											
  0.323400	  0.014526											
  0.309300	  0.014540											
  0.295150	  0.014555											
  0.281050	  0.014574											
  0.266950	  0.014589											
  0.252850	  0.014607											
  0.238700	  0.014616											
  0.224600	  0.014605											
  0.210500	  0.014621											
  0.196350	  0.014638											
  0.182250	  0.014646											
  0.168150	  0.014651											
  0.154050	  0.014654											
  0.139900	  0.014666											
  0.125800	  0.014672											
  0.111700	  0.014668											
  0.097600	  0.014679											
  0.083450	  0.014681											
  0.069350	  0.014684											
  0.055250	  0.014678											
  0.041150	  0.014685											
  0.027000	  0.014682											
  0.012900	  0.014687											
 -0.001200	  0.014690											
 -0.015300	  0.014676											
 -0.029450	  0.014682											
 -0.043550	  0.014677											
 -0.057650	  0.014688											
 -0.071750	  0.014699											
 -0.085900	  0.014710											
 -0.100000	  0.014718											
