Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.8510	2.7.2018	8.24.31 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.723019	  0.014999	 29.998544	  0.013368	  0.591583	  7.908260	 72.922433	 15.816520	  4.534605	2886.758644			
   												
Vmeas       	Imeas       											
  0.737750	 -0.003662											
  0.723550	  0.000020											
  0.709350	  0.003154											
  0.695150	  0.005730											
  0.680950	  0.007804											
  0.666750	  0.009444											
  0.652550	  0.010700											
  0.638350	  0.011661											
  0.624150	  0.012369											
  0.609950	  0.012897											
  0.595800	  0.013289											
  0.581600	  0.013590											
  0.567400	  0.013813											
  0.553200	  0.013985											
  0.539000	  0.014124											
  0.524800	  0.014241											
  0.510600	  0.014341											
  0.496400	  0.014415											
  0.482200	  0.014470											
  0.468000	  0.014522											
  0.453800	  0.014571											
  0.439600	  0.014610											
  0.425400	  0.014650											
  0.411200	  0.014677											
  0.397000	  0.014718											
  0.382800	  0.014760											
  0.368600	  0.014781											
  0.354400	  0.014785											
  0.340200	  0.014819											
  0.326000	  0.014822											
  0.311800	  0.014835											
  0.297600	  0.014845											
  0.283400	  0.014854											
  0.269200	  0.014862											
  0.255000	  0.014883											
  0.240800	  0.014908											
  0.226600	  0.014890											
  0.212400	  0.014901											
  0.198200	  0.014925											
  0.184000	  0.014939											
  0.169800	  0.014953											
  0.155600	  0.014945											
  0.141400	  0.014958											
  0.127200	  0.014960											
  0.113000	  0.014962											
  0.098800	  0.014962											
  0.084600	  0.014969											
  0.070400	  0.014980											
  0.056200	  0.014989											
  0.042000	  0.014979											
  0.027800	  0.014995											
  0.013600	  0.014995											
 -0.000600	  0.014996											
 -0.014800	  0.015002											
 -0.029000	  0.015018											
 -0.043200	  0.015021											
 -0.057400	  0.015018											
 -0.071600	  0.015030											
 -0.085800	  0.015011											
 -0.100000	  0.015028											
