Sample Area  	Current Limit  	Bias Dir.        	Num Swp Pts	GPIB Addr      	Irrad. (suns)   	Max Rev. Bias	Ref. Temp      	Cell T (start)    	Cell T (end)   	Exposure (sec)	Date	Time
      0.5000	   1000.0000	      0.0000	     60.0000	     24.0000	      1.0000	      0.1000	     22.3460	     12.3734	     12.3734	      6.8500	2.7.2018	8.12.55 PM
   												
Voc (V)       	Isc (A)       	Jsc (mA/cm2)	Imax (A)      	Vmax (V)      	Pmax (mW)  	Fill Factor (%)	Efficiency (%)	R at Voc       	R at Isc       			
  0.711442	  0.015848	 31.695964	  0.014194	  0.567854	  8.060192	 71.487840	 16.120384	  4.531106	32669.160089			
   												
Vmeas       	Imeas       											
  0.726200	 -0.003687											
  0.712200	 -0.000020											
  0.698200	  0.003057											
  0.684200	  0.005595											
  0.670200	  0.007658											
  0.656200	  0.009319											
  0.642200	  0.010648											
  0.628200	  0.011692											
  0.614150	  0.012521											
  0.600150	  0.013170											
  0.586150	  0.013687											
  0.572150	  0.014103											
  0.558150	  0.014426											
  0.544150	  0.014687											
  0.530150	  0.014908											
  0.516150	  0.015085											
  0.502150	  0.015232											
  0.488150	  0.015342											
  0.474150	  0.015439											
  0.460150	  0.015506											
  0.446150	  0.015560											
  0.432150	  0.015614											
  0.418150	  0.015651											
  0.404100	  0.015667											
  0.390100	  0.015684											
  0.376100	  0.015716											
  0.362100	  0.015747											
  0.348100	  0.015763											
  0.334100	  0.015785											
  0.320100	  0.015800											
  0.306100	  0.015801											
  0.292100	  0.015801											
  0.278100	  0.015829											
  0.264100	  0.015834											
  0.250100	  0.015839											
  0.236100	  0.015836											
  0.222100	  0.015833											
  0.208050	  0.015837											
  0.194050	  0.015840											
  0.180050	  0.015842											
  0.166050	  0.015852											
  0.152050	  0.015852											
  0.138050	  0.015851											
  0.124050	  0.015852											
  0.110050	  0.015847											
  0.096050	  0.015841											
  0.082050	  0.015841											
  0.068050	  0.015843											
  0.054050	  0.015859											
  0.040050	  0.015838											
  0.026050	  0.015832											
  0.012050	  0.015831											
 -0.002000	  0.015827											
 -0.016000	  0.015836											
 -0.030000	  0.015844											
 -0.044000	  0.015868											
 -0.058000	  0.015858											
 -0.072000	  0.015863											
 -0.086000	  0.015854											
 -0.100000	  0.015857											
